loan_limit,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,submission_of_application,LTV,Region,Security_Type,dtir1,_reference_pd
cf,nopre,type1,p1,l1,nopc,nob/c,486500,360.0,neg_amm,not_int,not_lpsm,1118000.0,sb,ir,home,1U,90780.0,EXP,616,EXP,not_inst,43.51520572,south,direct,20.0,0.11089865863323212
cf,nopre,type1,p1,l2,nopc,nob/c,616500,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,7680.0,CIB,706,CIB,not_inst,89.60755814,North,direct,40.0,0.02139037474989891
cf,nopre,type1,p3,l1,nopc,nob/c,236500,240.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,5940.0,EXP,540,EXP,to_inst,76.78571429,south,direct,40.0,0.0861159935593605
cf,nopre,type2,p1,l2,nopc,b/c,396500,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6060.0,CRIF,881,EXP,not_inst,97.18137255,south,direct,42.0,0.0861159935593605
cf,nopre,type1,p4,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,12720.0,CIB,552,EXP,to_inst,68.33832335,south,direct,11.0,0.059588298201560974
cf,nopre,type1,p1,l1,nopc,nob/c,676500,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,15600.0,CRIF,730,EXP,not_inst,79.7759434,south,direct,40.0,0.03435804694890976
cf,nopre,type2,p4,l1,nopc,b/c,226500,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,6660.0,CRIF,540,EXP,to_inst,78.64583333,south,direct,23.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,4740.0,CRIF,838,CIB,to_inst,70.75289575,south,direct,47.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7020.0,CIB,614,CIB,to_inst,66.06145251,south,direct,25.0,0.059588298201560974
cf,nopre,type1,p3,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,27120.0,CRIF,554,CIB,to_inst,78.37171053,North,direct,13.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3600.0,EXP,846,CIB,to_inst,64.75694444,south,direct,39.0,0.0861159935593605
ncf,pre,type1,p4,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,6360.0,EXP,801,CIB,not_inst,93.63905325,North,direct,41.0,0.059588298201560974
cf,nopre,type1,p1,l1,nopc,nob/c,566500,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,5700.0,CIB,834,CIB,not_inst,88.79310345,North,direct,45.0,0.059588298201560974
cf,nopre,type2,p3,l1,nopc,b/c,276500,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,8700.0,CIB,895,EXP,to_inst,86.94968553,south,direct,57.0,0.11276596039533615
cf,nopre,type2,p3,l1,nopc,b/c,126500,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,4860.0,EXP,674,CIB,to_inst,80.06329114,south,direct,43.0,0.11276596039533615
cf,nopre,type1,p3,l1,nopc,nob/c,236500,360.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,6300.0,CRIF,598,CIB,to_inst,79.36241611,North,direct,31.0,0.14369073510169983
cf,nopre,type1,p4,l1,nopc,nob/c,146500,324.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,4740.0,CRIF,616,CIB,to_inst,59.07258065,south,direct,30.0,0.05779334530234337
cf,nopre,type1,p4,l1,nopc,nob/c,376500,180.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,11880.0,CRIF,646,EXP,not_inst,37.7254509,south,direct,32.0,0.03455149382352829
cf,nopre,type1,p4,l1,nopc,nob/c,446500,360.0,not_neg,int_only,not_lpsm,598000.0,sb,pr,home,1U,6120.0,CIB,706,EXP,not_inst,74.66555184,south,direct,38.0,0.03455149382352829
cf,nopre,type1,p1,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6060.0,CIB,523,EXP,not_inst,67.62820513,North,direct,28.0,0.03435804694890976
cf,nopre,type1,p3,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,2220.0,CIB,689,CIB,to_inst,70.29220779,south,direct,42.0,0.11089865863323212
cf,nopre,type3,p3,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,2340.0,CIB,710,CIB,to_inst,84.14948454,central,direct,56.0,0.3913043439388275
cf,pre,type2,p3,l1,nopc,b/c,196500,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2040.0,CRIF,798,CIB,to_inst,82.56302521,south,direct,57.0,0.3415384590625763
ncf,nopre,type1,p3,l1,nopc,nob/c,646500,300.0,neg_amm,not_int,not_lpsm,808000.0,sb,pr,home,1U,0.0,EXP,708,CIB,not_inst,80.01237624,North,direct,12.0,1.0
cf,nopre,type1,p3,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3480.0,EXP,839,CIB,to_inst,70.43269231,North,direct,33.0,0.06420404464006424
cf,nopre,type1,p4,l1,nopc,nob/c,306500,180.0,not_neg,not_int,not_lpsm,918000.0,sb,pr,home,1U,6540.0,EXP,568,EXP,not_inst,33.38779956,North,direct,49.0,0.0861159935593605
cf,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,lpsm,578000.0,sb,pr,home,1U,5940.0,CRIF,526,CIB,to_inst,47.83737024,south,direct,35.0,0.6666666865348816
cf,pre,type1,p3,l1,nopc,nob/c,466500,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,8220.0,CIB,729,EXP,to_inst,65.88983051,North,direct,39.0,0.04065827652812004
cf,nopre,type1,p1,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,5640.0,CIB,599,CIB,not_inst,91.97761194,North,direct,41.0,0.0363101065158844
cf,nopre,type1,p4,l1,nopc,nob/c,136500,180.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,6480.0,CRIF,839,CIB,to_inst,81.25,south,direct,29.0,0.14369073510169983
cf,nopre,type1,p4,l1,nopc,nob/c,676500,360.0,not_neg,not_int,not_lpsm,1068000.0,sb,pr,home,1U,12000.0,EXP,535,CIB,not_inst,63.34269663,North,direct,28.0,0.03455149382352829
cf,nopre,type3,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2100.0,CRIF,520,CIB,to_inst,46.71052632,North,direct,45.0,0.14369073510169983
cf,nopre,type3,p3,l1,nopc,nob/c,236500,360.0,not_neg,int_only,not_lpsm,258000.0,sb,pr,home,1U,6180.0,EXP,620,EXP,to_inst,91.66666667,south,direct,46.0,0.14369073510169983
ncf,nopre,type1,p4,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,8100.0,EXP,602,EXP,not_inst,93.54508197,North,direct,42.0,0.0861159935593605
cf,nopre,type2,p1,l1,nopc,b/c,226500,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,2U,1500.0,EXP,517,CIB,not_inst,99.34210526,North,direct,13.0,0.9899497628211975
cf,nopre,type1,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,2400.0,CIB,893,CIB,to_inst,79.04040404,North,direct,43.0,0.11089865863323212
cf,nopre,type1,p1,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,8640.0,CRIF,745,CIB,not_inst,97.43303571,North,direct,29.0,0.11089865863323212
cf,nopre,type2,p3,l1,nopc,b/c,106500,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,1680.0,CRIF,575,EXP,to_inst,98.61111111,south,direct,5.0,0.9869565367698669
cf,nopre,type1,p4,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,4860.0,CRIF,534,CIB,not_inst,55.17515924,south,direct,46.0,0.05779334530234337
cf,nopre,type1,p1,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,11100.0,CRIF,551,EXP,not_inst,93.7992126,central,direct,33.0,0.03455149382352829
cf,pre,type1,p4,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,12900.0,EXP,824,CIB,to_inst,79.6184739,North,direct,20.0,0.0861159935593605
,nopre,type2,p3,l1,nopc,b/c,146500,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,1620.0,CIB,556,CIB,to_inst,77.92553191,North,direct,49.0,0.24460431933403015
cf,nopre,type1,p3,l1,nopc,nob/c,216500,180.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4320.0,CIB,760,CIB,to_inst,72.65100671,North,direct,44.0,0.06766917556524277
cf,nopre,type1,p4,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5520.0,CIB,876,EXP,to_inst,73.32535885,North,direct,49.0,0.0861159935593605
cf,nopre,type2,p4,l1,nopc,b/c,256500,360.0,neg_amm,not_int,not_lpsm,268000.0,sb,pr,home,1U,10080.0,CIB,671,CIB,to_inst,95.70895522,North,direct,35.0,0.6186440587043762
cf,nopre,type1,p2,l1,nopc,nob/c,116500,180.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,1380.0,CIB,593,EXP,to_inst,51.09649123,south,direct,25.0,0.5465116500854492
cf,nopre,type1,p1,l1,nopc,nob/c,216500,360.0,not_neg,not_int,lpsm,608000.0,sb,pr,home,1U,3780.0,CRIF,516,EXP,to_inst,35.60855263,North,direct,32.0,0.6666666865348816
cf,nopre,type1,p3,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3000.0,EXP,663,CIB,to_inst,54.05844156,south,direct,44.0,0.10782501846551895
cf,pre,type1,p3,l1,nopc,nob/c,696500,360.0,not_neg,not_int,not_lpsm,1108000.0,sb,pr,home,1U,9480.0,EXP,516,EXP,not_inst,62.86101083,south,direct,38.0,0.03435804694890976
cf,nopre,type2,p2,l2,nopc,b/c,36500,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,1980.0,EXP,651,CIB,to_inst,20.50561798,south,direct,31.0,0.0861159935593605
cf,nopre,type1,p1,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,13500.0,CIB,689,EXP,not_inst,72.3540146,North,direct,17.0,0.02772643230855465
cf,nopre,type1,p4,l1,nopc,nob/c,346500,240.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,5160.0,CRIF,692,CIB,not_inst,72.48953975,south,direct,49.0,0.04065827652812004
cf,pre,type2,p1,l1,nopc,b/c,116500,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,3120.0,CRIF,629,CIB,to_inst,98.72881356,south,direct,49.0,0.10782501846551895
cf,nopre,type1,p3,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,2340.0,CRIF,676,CIB,to_inst,52.90697674,North,direct,29.0,0.10782501846551895
cf,nopre,type1,p4,l1,nopc,nob/c,366500,360.0,not_neg,int_only,not_lpsm,758000.0,sb,pr,home,1U,3960.0,CRIF,852,CIB,not_inst,48.35092348,south,direct,58.0,0.7596899271011353
cf,nopre,type2,p3,l1,nopc,b/c,276500,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,6000.0,CIB,794,EXP,to_inst,86.94968553,south,direct,59.0,0.14369073510169983
cf,nopre,type1,p1,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,9300.0,CIB,849,CIB,not_inst,87.18637993,North,direct,21.0,0.0363101065158844
cf,nopre,type1,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,lpsm,258000.0,sb,pr,home,1U,3360.0,EXP,803,EXP,to_inst,60.65891473,North,direct,27.0,0.3913043439388275
cf,nopre,type1,p1,l1,nopc,nob/c,166500,360.0,neg_amm,not_int,not_lpsm,178000.0,sb,pr,home,1U,2520.0,CRIF,671,CIB,to_inst,93.53932584,North,direct,39.0,0.3415384590625763
cf,nopre,type1,p4,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2640.0,CRIF,835,CIB,to_inst,93.53932584,south,direct,42.0,0.3913043439388275
cf,nopre,type1,p1,l1,nopc,nob/c,676500,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,8340.0,CRIF,543,CIB,not_inst,94.22005571,North,direct,42.0,0.0363101065158844
cf,nopre,type1,p3,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,7800.0,CIB,693,CIB,to_inst,75.65502183,North,direct,26.0,0.06420404464006424
cf,pre,type1,p3,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,1500.0,EXP,756,CIB,to_inst,52.90697674,North,direct,47.0,0.14369073510169983
ncf,nopre,type1,p4,l1,nopc,nob/c,716500,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,11880.0,CIB,759,CIB,to_inst,86.53381643,south,direct,29.0,0.6186440587043762
cf,nopre,type1,p3,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,4980.0,CIB,718,CIB,not_inst,79.65328467,south,direct,42.0,0.059588298201560974
cf,nopre,type2,p1,l1,nopc,b/c,236500,360.0,not_neg,not_int,lpsm,238000.0,sb,pr,home,1U,2580.0,EXP,590,EXP,to_inst,99.3697479,south,direct,56.0,0.7596899271011353
cf,pre,type1,p1,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,378000.0,sb,ir,home,1U,3180.0,CRIF,527,CIB,not_inst,73.14814815,North,direct,59.0,0.6666666865348816
cf,nopre,type1,p4,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,6000.0,CRIF,526,CIB,not_inst,85.041841,south,direct,30.0,0.055727552622556686
cf,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1U,7920.0,EXP,525,EXP,not_inst,68.54066986,North,direct,41.0,0.03455149382352829
cf,nopre,type1,p3,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,2100.0,CRIF,713,CIB,to_inst,59.42211055,North,direct,49.0,0.1839258074760437
cf,nopre,type1,p3,l1,nopc,nob/c,116500,180.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3360.0,CIB,502,CIB,to_inst,56.00961538,North,direct,39.0,0.06420404464006424
cf,nopre,type2,p3,l1,nopc,b/c,96500,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,1260.0,CRIF,858,CIB,to_inst,75.390625,North-East,direct,58.0,0.3415384590625763
cf,nopre,type1,p3,l1,nopc,nob/c,466500,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,5400.0,CIB,879,CIB,not_inst,80.70934256,south,direct,43.0,0.06766917556524277
cf,nopre,type1,p3,l1,nopc,nob/c,316500,240.0,neg_amm,not_int,not_lpsm,378000.0,sb,pr,home,1U,4800.0,CRIF,673,EXP,to_inst,83.73015873,North,direct,43.0,0.24460431933403015
cf,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,368000.0,sb,ir,home,1U,9120.0,CRIF,591,CIB,to_inst,75.13586957,North,direct,12.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4560.0,CIB,654,CIB,to_inst,77.05223881,south,direct,49.0,0.14369073510169983
cf,pre,type1,p1,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,13560.0,CRIF,515,EXP,to_inst,92.26618705,North,direct,44.0,0.03455149382352829
cf,nopre,type1,p3,l1,nopc,nob/c,196500,180.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,11700.0,CRIF,509,CIB,to_inst,79.23387097,south,direct,23.0,0.0861159935593605
cf,nopre,type1,p4,l1,nopc,nob/c,236500,180.0,not_neg,not_int,not_lpsm,858000.0,sb,ir,home,1U,7500.0,EXP,524,EXP,to_inst,27.56410256,south,direct,46.0,0.14369073510169983
cf,nopre,type2,p3,l2,nopc,b/c,136500,300.0,neg_amm,not_int,not_lpsm,168000.0,sb,pr,home,1U,4020.0,EXP,723,CIB,to_inst,81.25,North,direct,44.0,0.9869565367698669
cf,nopre,type1,p3,l1,nopc,nob/c,406500,360.0,neg_amm,not_int,not_lpsm,498000.0,sb,pr,home,1U,5760.0,CIB,668,CIB,not_inst,81.62650602,North,direct,37.0,0.23026315867900848
cf,nopre,type1,p1,l1,nopc,nob/c,226500,360.0,not_neg,int_only,not_lpsm,378000.0,sb,pr,home,1U,5820.0,EXP,585,EXP,not_inst,59.92063492,North,direct,41.0,0.0363101065158844
cf,pre,type1,p1,l1,nopc,nob/c,326500,360.0,neg_amm,not_int,not_lpsm,338000.0,sb,pr,home,1U,4260.0,CIB,788,EXP,to_inst,96.59763314,south,direct,45.0,0.0363101065158844
cf,pre,type1,p1,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,4560.0,EXP,861,CIB,to_inst,93.53932584,North,direct,33.0,0.059588298201560974
cf,nopre,type1,p4,l1,nopc,nob/c,576500,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,8640.0,CRIF,861,CIB,not_inst,74.10025707,North,direct,25.0,0.03435804694890976
cf,pre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6240.0,EXP,894,CIB,to_inst,75.13586957,south,direct,43.0,0.0861159935593605
,nopre,type1,p1,l1,nopc,nob/c,506500,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,10260.0,CIB,784,EXP,not_inst,94.14498141,North,direct,27.0,0.03455149382352829
cf,nopre,type1,p1,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,3960.0,CIB,809,CIB,not_inst,36.04783599,south,direct,46.0,0.055727552622556686
cf,nopre,type1,p3,l2,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3780.0,CRIF,548,CIB,not_inst,82.11805556,south,direct,34.0,0.06766917556524277
cf,nopre,type1,p3,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,2760.0,EXP,680,CIB,not_inst,35.85766423,central,direct,48.0,0.11089865863323212
cf,nopre,type1,p2,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,0.0,EXP,887,EXP,to_inst,45.71078431,south,direct,14.0,0.9899497628211975
cf,nopre,type1,p3,l1,nopc,nob/c,356500,360.0,not_neg,int_only,not_lpsm,428000.0,sb,pr,home,1U,3960.0,CIB,752,EXP,to_inst,83.29439252,south,direct,44.0,0.24460431933403015
cf,nopre,type1,p3,l2,opc,nob/c,286500,360.0,not_neg,int_only,not_lpsm,998000.0,sb,pr,home,1U,40440.0,CIB,743,EXP,to_inst,28.70741483,North,direct,14.0,0.0363101065158844
cf,nopre,type1,p3,l1,nopc,nob/c,486500,180.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,10980.0,EXP,833,CIB,to_inst,70.7122093,North,direct,46.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,8940.0,CIB,574,EXP,to_inst,66.35174419,North,direct,31.0,0.03455149382352829
cf,nopre,type1,p4,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2760.0,EXP,519,CIB,to_inst,81.79824561,south,direct,39.0,0.14369073510169983
cf,pre,type1,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,1980.0,CRIF,823,EXP,to_inst,50.81168831,North,direct,45.0,0.11089865863323212
cf,pre,type1,p4,l1,nopc,nob/c,366500,240.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,6420.0,EXP,758,CIB,not_inst,73.59437751,south,direct,42.0,0.03435804694890976
cf,nopre,type1,p4,l1,nopc,nob/c,586500,360.0,not_neg,int_only,not_lpsm,698000.0,sb,pr,home,1U,7620.0,EXP,585,EXP,not_inst,84.02578797,North,direct,41.0,0.04065827652812004
cf,pre,type2,p3,l1,nopc,b/c,306500,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,4440.0,EXP,504,CIB,to_inst,88.07471264,south,direct,45.0,0.24460431933403015
cf,pre,type1,p3,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,1908000.0,sb,pr,home,1U,3600.0,EXP,700,EXP,to_inst,16.58805031,North,direct,42.0,0.10782501846551895
cf,pre,type1,p3,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,6840.0,EXP,732,EXP,to_inst,62.54045307,south,direct,38.0,0.05779334530234337
cf,nopre,type1,p3,l1,nopc,nob/c,606500,360.0,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1U,6120.0,CIB,781,EXP,not_inst,46.36850153,central,direct,49.0,0.059588298201560974
cf,nopre,type1,p4,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,8940.0,CRIF,626,CIB,to_inst,70.14802632,south,direct,30.0,0.06420404464006424
cf,nopre,type1,p1,l2,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3180.0,EXP,605,CIB,not_inst,91.33064516,central,direct,47.0,0.03455149382352829
cf,nopre,type1,p1,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,4500.0,CRIF,616,EXP,to_inst,39.87676056,North,direct,49.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3720.0,EXP,628,EXP,to_inst,59.92990654,south,direct,49.0,0.11089865863323212
cf,nopre,type1,p4,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,6480.0,CRIF,837,EXP,to_inst,67.43197279,North,direct,42.0,0.055727552622556686
cf,nopre,type1,p4,l1,nopc,nob/c,56500,180.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,3180.0,CRIF,768,CIB,to_inst,47.88135593,south,direct,40.0,0.14369073510169983
cf,nopre,type1,p4,l1,nopc,nob/c,296500,180.0,not_neg,not_int,not_lpsm,658000.0,sb,ir,home,1U,5340.0,EXP,583,CIB,to_inst,45.06079027,North,direct,44.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,456500,360.0,neg_amm,not_int,not_lpsm,578000.0,sb,pr,home,1U,7260.0,EXP,501,CIB,not_inst,78.97923875,North,direct,44.0,0.11276596039533615
cf,nopre,type1,p1,l1,nopc,nob/c,246500,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,10320.0,EXP,733,CIB,not_inst,80.03246753,North,direct,14.0,0.05779334530234337
cf,pre,type1,p1,l1,nopc,nob/c,196500,360.0,not_neg,not_int,lpsm,238000.0,sb,pr,home,1U,4560.0,EXP,742,CIB,to_inst,82.56302521,North,direct,43.0,0.24460431933403015
cf,nopre,type1,p3,l1,nopc,nob/c,166500,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,3900.0,CIB,760,CIB,to_inst,64.53488372,North,direct,30.0,0.14369073510169983
cf,nopre,type3,p3,l1,nopc,nob/c,316500,360.0,neg_amm,not_int,not_lpsm,528000.0,sb,pr,home,1U,6540.0,CRIF,635,EXP,to_inst,59.94318182,south,direct,61.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,3720.0,CIB,756,EXP,to_inst,53.1779661,south,direct,41.0,0.0861159935593605
cf,nopre,type1,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,1680.0,CRIF,693,CIB,to_inst,68.64035088,North,direct,41.0,0.11276596039533615
ncf,nopre,type2,p3,l1,nopc,b/c,296500,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7980.0,CRIF,526,EXP,to_inst,82.82122905,North,direct,34.0,0.11089865863323212
cf,pre,type2,p4,l1,nopc,b/c,496500,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,6180.0,CRIF,612,CIB,not_inst,80.33980583,North,direct,53.0,0.1839258074760437
cf,nopre,type1,p1,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,4980.0,CIB,658,CIB,not_inst,94.95614035,North,direct,44.0,0.0363101065158844
cf,nopre,type1,p3,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,3000.0,CIB,691,CIB,to_inst,76.82648402,central,direct,17.0,0.8414633870124817
cf,nopre,type1,p2,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,7380.0,CRIF,642,EXP,to_inst,49.40191388,south,direct,38.0,0.0861159935593605
cf,nopre,type2,p3,l1,nopc,b/c,126500,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1740.0,CIB,860,CIB,to_inst,80.06329114,North,direct,58.0,0.24460431933403015
cf,nopre,type2,p4,l1,nopc,b/c,506500,360.0,not_neg,not_int,lpsm,518000.0,sb,pr,home,1U,9180.0,CRIF,758,EXP,not_inst,97.77992278,south,direct,44.0,0.6186440587043762
cf,nopre,type1,p3,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,258000.0,sb,ir,home,1U,3720.0,EXP,756,EXP,to_inst,72.28682171,south,direct,33.0,0.14369073510169983
cf,nopre,type1,p4,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,3960.0,CRIF,645,CIB,to_inst,66.24015748,North,direct,43.0,0.0861159935593605
cf,pre,type1,p4,l1,nopc,nob/c,286500,180.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,9780.0,CRIF,899,CIB,to_inst,84.76331361,North,direct,28.0,0.11276596039533615
cf,nopre,type1,p1,l1,nopc,nob/c,726500,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,19500.0,CIB,709,EXP,not_inst,84.67365967,south,direct,36.0,0.0363101065158844
