ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
127181,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,556500,4.99,0.2776,2531.08,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,7200.0,EXP,657,EXP,35-44,to_inst,64.11290323,south,direct,0,42.0
68480,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,236500,3.5,0.6598,4202.5,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,9060.0,CRIF,514,CIB,55-64,to_inst,64.26630435,North,direct,0,28.0
153480,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,276500,4.5,0.4061,300.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,ir,home,1U,18720.0,CIB,891,CIB,45-54,not_inst,60.37117904,south,direct,0,34.0
165513,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,676500,4.375,0.3515,1134.37,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,8640.0,CIB,793,CIB,25-34,not_inst,84.77443609,south,direct,0,43.0
33041,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,276500,,,,180.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,2940.0,CRIF,885,CIB,55-64,to_inst,69.47236181,south,direct,1,33.0
121126,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,496500,2.85,-0.462,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,10800.0,CRIF,703,EXP,25-34,to_inst,75.45592705,south,direct,0,48.0
58472,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,76500,3.875,1.0569,2295.72,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,10080.0,CIB,805,CIB,35-44,to_inst,98.07692308,North,direct,0,22.0
32358,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,396500,3.75,0.6424,11740.16,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,8040.0,CRIF,874,CIB,55-64,to_inst,84.72222222,south,direct,0,35.0
133449,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,606500,,,,180.0,not_neg,not_int,not_lpsm,1208000.0,sb,pr,home,1U,16680.0,EXP,799,EXP,45-54,to_inst,50.20695364,south,direct,1,23.0
153900,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,366500,4.375,0.3872,1150.0,180.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,18900.0,CIB,631,EXP,45-54,to_inst,80.02183406,central,direct,0,41.0
62874,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,296500,3.875,1.3573,293.73,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,8880.0,CIB,549,CIB,35-44,to_inst,80.57065217,south,direct,0,60.0
157444,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,206500,,,,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4920.0,EXP,508,CIB,35-44,to_inst,94.72477064,North,direct,1,42.0
88251,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,336500,4.18,-0.2307,818.62,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,15660.0,CIB,620,EXP,25-34,not_inst,48.90988372,North,direct,0,39.0
100379,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,176500,3.25,-0.4467,3400.0,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3600.0,CIB,777,CIB,65-74,to_inst,99.15730337,North,direct,0,26.0
33021,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,496500,4.875,0.4329,1252.44,360.0,neg_amm,not_int,not_lpsm,628000.0,sb,pr,home,1U,8580.0,CIB,679,CIB,35-44,not_inst,79.06050955,south,direct,0,42.0
153366,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,186500,3.25,-0.1964,5520.0,360.0,not_neg,int_only,not_lpsm,188000.0,sb,pr,home,1U,6300.0,CRIF,531,EXP,65-74,to_inst,99.20212766,North,direct,0,37.0
27413,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,4.125,-0.09,9703.79,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,5220.0,EXP,575,EXP,65-74,not_inst,61.92434211,North,direct,0,30.0
146931,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,456500,3.625,-0.0446,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5100.0,CRIF,807,EXP,25-34,not_inst,89.86220472,south,direct,0,41.0
150556,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,4.99,0.5313,6631.75,300.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4560.0,EXP,565,EXP,35-44,to_inst,86.76470588,south,direct,0,43.0
136361,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,406500,3.99,1.2525,8320.0,180.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7560.0,CRIF,634,CIB,45-54,to_inst,80.01968504,south,direct,0,47.0
57913,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,4.875,0.5038,0.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4380.0,CRIF,875,EXP,55-64,not_inst,81.80473373,North,direct,0,36.0
149426,2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,206500,3.875,0.6069,4250.0,180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,4380.0,CIB,600,CIB,45-54,to_inst,57.68156425,North,direct,0,30.0
28362,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,116500,4.5,1.165,3678.75,180.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3420.0,CIB,865,CIB,55-64,to_inst,36.63522013,North,direct,0,33.0
108626,2019,ncf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,506500,,,,360.0,neg_amm,not_int,not_lpsm,628000.0,sb,pr,home,1U,10020.0,CRIF,661,CIB,45-54,to_inst,80.65286624,south,direct,1,8.0
138804,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,186500,3.875,0.7671,1250.0,240.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3420.0,CIB,729,CIB,55-64,to_inst,45.71078431,North,direct,0,34.0
42629,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,406500,4.875,0.3121,3175.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,6900.0,CIB,769,CIB,35-44,to_inst,72.84946237,North,direct,0,21.0
36093,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,106500,4.375,0.9482,3330.0,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,1740.0,CRIF,644,EXP,35-44,to_inst,53.78787879,North,direct,0,36.0
147179,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,316500,3.75,0.0304,3885.88,324.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4260.0,CRIF,867,CIB,35-44,to_inst,72.26027397,south,direct,0,42.0
59840,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2100.0,CIB,882,CIB,55-64,to_inst,82.56302521,south,direct,1,43.0
27283,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,156500,,,,180.0,neg_amm,not_int,not_lpsm,278000.0,sb,pr,home,1U,2580.0,CRIF,619,CIB,65-74,to_inst,56.29496403,North,direct,1,42.0
126713,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,316500,5.25,1.3143,542.88,180.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,9900.0,CRIF,698,CIB,45-54,not_inst,79.52261307,North,direct,0,26.0
26846,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,356500,3.99,0.4317,816.22,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,5220.0,EXP,761,CIB,35-44,not_inst,94.31216931,south,direct,0,48.0
88939,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.5138,4876.11,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4320.0,CRIF,577,CIB,45-54,to_inst,69.05487805,North,direct,0,43.0
131600,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,3.875,0.4649,4325.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,8880.0,CIB,851,EXP,35-44,to_inst,66.98369565,North,direct,0,29.0
51289,2019,,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,446500,4.5,0.8366,5642.0,360.0,not_neg,not_int,not_lpsm,878000.0,sb,ir,home,1U,12480.0,CIB,709,CIB,35-44,to_inst,50.85421412,south,direct,0,26.0
68445,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,456500,4.5,1.0917,0.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,9000.0,EXP,695,CIB,45-54,not_inst,95.50209205,south,direct,0,21.0
89301,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,166500,4.25,0.877,3366.28,324.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,5940.0,EXP,568,CIB,55-64,to_inst,64.53488372,south,direct,0,44.0
54432,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.375,-0.1761,5300.0,324.0,neg_amm,not_int,not_lpsm,738000.0,sb,pr,home,1U,15120.0,EXP,565,EXP,45-54,not_inst,61.85636856,south,direct,0,20.0
160280,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,396500,3.99,0.4568,8351.47,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,9900.0,EXP,857,CIB,55-64,to_inst,73.69888476,North,direct,0,43.0
144402,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,186500,,,,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,6300.0,CIB,886,EXP,45-54,to_inst,72.28682171,North,direct,1,31.0
73060,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,336500,4.5,0.9806,9121.89,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5520.0,CIB,791,CIB,65-74,to_inst,73.47161572,south,direct,0,45.0
173418,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,146500,3.125,-0.4099,4455.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3540.0,CIB,762,EXP,65-74,to_inst,87.20238095,south,direct,0,44.0
118304,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,276500,3.99,-0.0522,2130.88,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4500.0,EXP,528,EXP,25-34,to_inst,96.00694444,North,direct,0,49.0
58517,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,3.5,0.2205,7095.0,324.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7260.0,CIB,695,EXP,55-64,to_inst,82.4754902,central,direct,0,31.0
151284,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,126500,3.99,1.1945,2433.61,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,4560.0,EXP,557,EXP,<25,to_inst,98.828125,south,direct,0,42.0
26774,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,716500,3.875,0.0578,0.0,360.0,not_neg,not_int,not_lpsm,968000.0,sb,pr,home,1U,13920.0,EXP,504,EXP,35-44,not_inst,74.01859504,North,direct,0,20.0
43744,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,716500,4.0,0.4473,2145.71,360.0,not_neg,not_int,not_lpsm,1198000.0,sb,pr,home,1U,7200.0,CRIF,852,EXP,35-44,not_inst,59.80801336,North,direct,0,44.0
62119,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,566500,4.125,-0.0325,1593.71,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,9300.0,CRIF,710,EXP,25-34,not_inst,77.81593407,south,direct,0,36.0
39163,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,296500,3.75,0.4292,9674.04,360.0,not_neg,int_only,not_lpsm,348000.0,sb,pr,home,1U,5280.0,CRIF,655,CIB,35-44,to_inst,85.20114943,south,direct,0,38.0
140073,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,86500,4.125,1.4875,2654.0,240.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,3420.0,CIB,730,CIB,35-44,to_inst,58.44594595,south,direct,0,20.0
167885,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,476500,,,,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,4980.0,CRIF,890,CIB,35-44,not_inst,88.56877323,North,direct,1,60.0
107472,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,636500,3.75,0.5324,0.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,10500.0,CIB,692,EXP,35-44,not_inst,98.22530864,central,direct,0,41.0
111317,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,106500,3.75,1.0239,3095.0,204.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2940.0,CIB,741,CIB,45-54,to_inst,48.85321101,North,direct,0,44.0
169181,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,116500,4.25,0.9335,1975.0,180.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2640.0,CRIF,754,EXP,55-64,to_inst,53.44036697,south,direct,0,49.0
108465,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,3.375,-0.2619,6261.48,300.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,7200.0,CRIF,625,EXP,55-64,to_inst,69.13265306,south,direct,0,35.0
117698,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,356500,3.99,0.3069,3920.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5880.0,CRIF,683,EXP,65-74,to_inst,79.57589286,south,direct,0,40.0
148322,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,76500,,,,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,1080.0,CIB,708,CIB,>74,to_inst,7.589285714,south,direct,1,45.0
113273,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,226500,3.75,0.0927,1233.84,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2640.0,EXP,876,CIB,45-54,not_inst,76.00671141,North,direct,0,48.0
124946,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,3.75,1.1141,4175.0,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,3060.0,CIB,685,CIB,65-74,to_inst,42.52717391,North,direct,0,43.0
75782,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,600.0,CRIF,742,EXP,<25,to_inst,94.95614035,south,direct,1,49.0
148290,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,356500,,,,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,6480.0,CRIF,896,EXP,45-54,not_inst,81.39269406,North,direct,1,44.0
72323,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,4.5,0.871,2669.35,240.0,neg_amm,not_int,not_lpsm,388000.0,sb,pr,home,1U,5760.0,EXP,587,CIB,55-64,to_inst,53.22164948,south,direct,0,23.0
84489,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,516500,4.0,0.2277,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,5700.0,CRIF,877,CIB,>74,not_inst,78.49544073,North,direct,0,36.0
44367,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,126500,4.125,0.592,3167.75,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3420.0,CRIF,594,CIB,45-54,to_inst,58.02752294,south,direct,0,22.0
53556,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,396500,3.875,-0.1255,595.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,14700.0,EXP,875,CIB,45-54,to_inst,79.6184739,North,direct,0,23.0
37863,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,186500,4.75,0.3518,2537.5,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,2880.0,CIB,874,CIB,55-64,to_inst,56.8597561,south,direct,0,40.0
162312,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,426500,,,,180.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,8340.0,CIB,575,CIB,65-74,to_inst,47.49443207,North,direct,1,49.0
161417,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,236500,3.75,1.123,6618.56,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3660.0,EXP,717,CIB,<25,not_inst,99.3697479,North,direct,0,31.0
66607,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,336500,3.5,0.3111,13063.52,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,6900.0,EXP,766,EXP,65-74,to_inst,96.6954023,south,direct,0,41.0
28788,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,116500,4.25,0.5166,2958.21,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,17400.0,CRIF,681,EXP,65-74,to_inst,84.42028986,south,direct,0,21.0
106396,2019,ncf,Joint,nopre,type3,p1,l1,nopc,nob/c,536500,4.125,0.54,0.0,360.0,not_neg,not_int,lpsm,538000.0,sb,pr,home,1U,8880.0,CRIF,732,EXP,35-44,not_inst,99.72118959,south,direct,0,34.0
169988,2019,,Male,nopre,type2,p3,l1,nopc,b/c,266500,,,,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3600.0,CRIF,517,CIB,45-54,to_inst,81.25,central,direct,1,58.0
65836,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,196500,3.99,1.2937,3944.21,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3060.0,CRIF,591,CIB,65-74,to_inst,82.56302521,south,direct,0,60.0
123596,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,176500,3.75,0.2085,4272.63,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,6480.0,EXP,832,CIB,55-64,to_inst,99.15730337,North,direct,0,45.0
104970,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,3.875,0.087,0.0,360.0,not_neg,int_only,not_lpsm,608000.0,sb,pr,home,1U,6180.0,EXP,627,CIB,25-34,not_inst,80.01644737,North,direct,0,43.0
136905,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,3.99,0.4525,6116.63,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6660.0,CIB,829,EXP,55-64,not_inst,77.34375,North,direct,0,30.0
132141,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,536500,3.875,0.167,0.0,360.0,not_neg,not_int,not_lpsm,668000.0,sb,sr,home,1U,32940.0,CIB,721,EXP,65-74,not_inst,80.31437126,North,direct,0,28.0
159209,2019,ncf,Female,nopre,type1,p1,l1,nopc,nob/c,206500,4.375,0.314,0.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,13560.0,CIB,845,CIB,45-54,not_inst,80.03875969,North,direct,0,28.0
78913,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,4.75,0.348,1332.5,360.0,not_neg,not_int,not_lpsm,1808000.0,sb,pr,home,1U,5220.0,CRIF,843,EXP,>74,to_inst,11.97455752,south,direct,0,43.0
173199,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,666500,3.625,0.0596,0.0,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,9180.0,CIB,588,CIB,35-44,not_inst,89.10427807,south,direct,0,39.0
109454,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,186500,4.375,0.6239,830.7,180.0,not_neg,not_int,not_lpsm,228000.0,sb,sr,home,1U,11280.0,CRIF,697,EXP,45-54,to_inst,81.79824561,North,direct,0,24.0
44251,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,296500,3.0,0.1866,7958.6,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,9360.0,EXP,636,CIB,35-44,not_inst,80.57065217,North,direct,0,34.0
59602,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,716500,4.99,0.385,950.0,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,7500.0,CRIF,889,CIB,25-34,not_inst,84.49292453,south,direct,0,48.0
73192,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,356500,4.375,0.7014,6651.14,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,5400.0,CIB,673,EXP,65-74,to_inst,60.6292517,North-East,direct,0,36.0
62004,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,3.625,0.1454,2587.6,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,3000.0,CIB,735,CIB,35-44,not_inst,46.55511811,North,direct,0,49.0
70837,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,566500,,,,360.0,not_neg,not_int,not_lpsm,758000.0,sb,ir,home,1U,8640.0,EXP,672,CIB,45-54,to_inst,74.73614776,south,direct,1,49.0
124128,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,146500,3.625,0.4421,4215.6,180.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4740.0,CIB,519,CIB,45-54,to_inst,61.55462185,North,direct,0,33.0
86929,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,4.25,0.2367,3855.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,7200.0,CRIF,884,EXP,35-44,not_inst,84.38864629,south,direct,0,41.0
163827,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.5,0.1389,9111.2,348.0,neg_amm,not_int,not_lpsm,538000.0,sb,pr,home,1U,11940.0,CIB,572,EXP,45-54,not_inst,84.85130112,North,direct,0,31.0
146367,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,106500,3.99,1.1685,3334.03,240.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2580.0,CIB,704,EXP,55-64,to_inst,67.40506329,south,direct,0,29.0
107222,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,96500,5.25,0.9425,1955.0,360.0,neg_amm,not_int,not_lpsm,128000.0,sb,pr,home,1U,3540.0,EXP,660,CIB,25-34,to_inst,75.390625,North,direct,0,36.0
32644,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,316500,3.69,0.0361,2500.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,5040.0,CIB,867,CIB,35-44,not_inst,72.26027397,North,direct,0,37.0
97879,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,206500,3.0,0.2613,208.83,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2220.0,CIB,514,CIB,<25,not_inst,99.27884615,south,direct,0,61.0
85939,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,4.75,0.3561,1150.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,4320.0,EXP,546,EXP,45-54,to_inst,44.74110032,North,direct,0,36.0
118129,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,3.75,0.0834,3068.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6060.0,EXP,770,EXP,55-64,to_inst,60.41666667,North,direct,0,20.0
67856,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,116500,3.75,1.5131,1548.14,180.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,4020.0,CIB,666,CIB,45-54,to_inst,84.42028986,North,direct,0,41.0
134938,2019,,Male,nopre,type2,p3,l1,nopc,b/c,166500,,,,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4020.0,CIB,528,CIB,55-64,to_inst,64.53488372,North,direct,1,36.0
27393,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,226500,4.18,0.1334,5201.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4440.0,CRIF,507,CIB,25-34,not_inst,95.16806723,North,direct,0,30.0
107504,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,276500,3.625,-0.0863,5267.5,180.0,neg_amm,not_int,not_lpsm,368000.0,sb,pr,home,1U,11040.0,CRIF,778,CIB,25-34,to_inst,75.13586957,south,direct,0,15.0
123924,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,4.375,0.1776,4862.5,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,2820.0,CIB,615,CIB,55-64,to_inst,44.31818182,south,direct,0,31.0
26168,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,,,,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,1920.0,CRIF,759,CIB,25-34,to_inst,81.25,south,direct,1,51.0
142017,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,296500,,,,240.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6840.0,CIB,685,CIB,55-64,to_inst,70.93301435,south,direct,1,38.0
53520,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,,,,360.0,neg_amm,not_int,not_lpsm,288000.0,sb,pr,home,1U,3960.0,CIB,565,CIB,45-54,to_inst,64.75694444,North,direct,1,24.0
97574,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,3.75,-0.0595,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,9300.0,CRIF,810,EXP,55-64,not_inst,63.49118943,central,direct,0,47.0
57649,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,306500,,,,180.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,0.0,CIB,762,CIB,45-54,to_inst,60.33464567,south,direct,1,8.0
45175,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,126500,4.75,0.7035,3798.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,8820.0,CRIF,674,EXP,65-74,to_inst,23.51301115,south,direct,0,44.0
43554,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,186500,3.875,0.4938,4475.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,5280.0,CIB,811,EXP,35-44,to_inst,78.36134454,North,direct,0,46.0
137669,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,5700.0,EXP,773,CIB,35-44,not_inst,59.58029197,south,direct,1,43.0
